Gage_ID,Gage_Name,Terminal_Catchment_ID,Upstream_Catchment_ID
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710714370
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710714372
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710714387
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710394909
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710394916
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710140965
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710394937
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710648912
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710648917
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329432
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329442
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329444
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329451
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710648940
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329454
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329459
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710648948
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329461
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710583416
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710583419
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710583423
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710583432
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710329481
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710583436
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710263968
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710263980
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710517934
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710517939
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710517940
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710517945
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710264010
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710517978
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710198498
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710452454
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710198509
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710452471
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710452497
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710386967
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710452503
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710386973
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710133022
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710386979
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710386980
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710706468
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710706467
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710386983
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710386984
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710706483
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710387003
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710387007
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710640969
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710640970
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710640972
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710640987
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710640990
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710321505
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710321509
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710321518
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710321519
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710321527
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710575485
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710575486
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710321537
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710575499
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710575508
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710256029
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710256030
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710256031
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710829477
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710509994
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710509998
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710510005
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710510012
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710510014
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710763977
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710510026
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710510031
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710444523
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710444541
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710444545
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710698503
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710125088
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710379043
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710379046
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710379056
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710379060
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710379062
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710633023
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710633025
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710633037
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710633038
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710633040
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710887005
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710313572
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710313580
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710633070
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710567540
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710313590
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710248088
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710248095
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710248097
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710248103
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710248105
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710502079
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710502083
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710502084
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710502091
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710756051
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710756055
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710182616
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710756064
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710756072
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710436585
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710502126
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710436591
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710436593
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710436594
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710436608
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710436609
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710690571
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710117152
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710371106
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710690604
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710371118
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710371121
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710371122
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710371123
